run	replicate	layout	genome	ploidy	taxonKeys
SRR8451307	SAMN10764894	PE	dioscorea_rotundata	4	2755063
SRR8451308	SAMN10764895	PE	dioscorea_rotundata	4	2755063
SRR8451303	SAMN10764896	PE	dioscorea_rotundata	4	2755063
SRR8451304	SAMN10764897	PE	dioscorea_rotundata	4	2755063
SRR8451338	SAMN10764898	PE	dioscorea_rotundata	4	2755063
SRR8451394	SAMN10764927	PE	dioscorea_rotundata	4	2755063
SRR8451373	SAMN10764917	PE	dioscorea_rotundata	4	2755063
SRR8451391	SAMN10764918	PE	dioscorea_rotundata	4	2755063
SRR8451392	SAMN10764921	PE	dioscorea_rotundata	4	2755063
SRR8451389	SAMN10764924	PE	dioscorea_rotundata	4	2755063
SRR8451388	SAMN10764925	PE	dioscorea_rotundata	4	2755063
SRR8451390	SAMN10764919	PE	dioscorea_rotundata	4	2755063
SRR8451396	SAMN10764928	PE	dioscorea_rotundata	4	2755063
SRR8451393	SAMN10764920	PE	dioscorea_rotundata	4	2755063
SRR8451387	SAMN10764922	PE	dioscorea_rotundata	4	2755063
SRR8451386	SAMN10764923	PE	dioscorea_rotundata	4	2755063
SRR20998377	SAMN30201740	PE	durio_zibethinus	2	4073136
SRR20998374	SAMN30201743	PE	durio_zibethinus	2	4073136
SRR20998373	SAMN30201744	PE	durio_zibethinus	2	4073136
SRR20998378	SAMN30201739	PE	durio_zibethinus	2	4073136
SRR20998375	SAMN30201742	PE	durio_zibethinus	2	4073136
SRR20998376	SAMN30201741	PE	durio_zibethinus	2	4073136
SRR20998364	SAMN30201752	PE	durio_zibethinus	2	4073136
SRR20998363	SAMN30201753	PE	durio_zibethinus	2	4073136
SRR20998362	SAMN30201754	PE	durio_zibethinus	2	4073136
SRR20998361	SAMN30201755	PE	durio_zibethinus	2	4073136
SRR20998351	SAMN30201736	PE	durio_zibethinus	2	4073136
SRR20998349	SAMN30201738	PE	durio_zibethinus	2	4073136
SRR20998350	SAMN30201737	PE	durio_zibethinus	2	4073136
SRR20998365	SAMN30201751	PE	durio_zibethinus	2	4073136
SRR20998352	SAMN30201735	PE	durio_zibethinus	2	4073136
SRR20998353	SAMN30201734	PE	durio_zibethinus	2	4073136
SRR20998355	SAMN30201760	PE	durio_zibethinus	2	4073136
SRR20998366	SAMN30201750	PE	durio_zibethinus	2	4073136
SRR20998360	SAMN30201756	PE	durio_zibethinus	2	4073136
SRR20998359	SAMN30201757	PE	durio_zibethinus	2	4073136
SRR20998358	SAMN30201758	PE	durio_zibethinus	2	4073136
SRR20998356	SAMN30201759	PE	durio_zibethinus	2	4073136
SRR20998354	SAMN30201733	PE	durio_zibethinus	2	4073136
SRR20998369	SAMN30201748	PE	durio_zibethinus	2	4073136
SRR20998380	SAMN30201729	PE	durio_zibethinus	2	4073136
SRR20998379	SAMN30201730	PE	durio_zibethinus	2	4073136
SRR20998368	SAMN30201731	PE	durio_zibethinus	2	4073136
SRR20998357	SAMN30201732	PE	durio_zibethinus	2	4073136
SRR20998367	SAMN30201749	PE	durio_zibethinus	2	4073136
SRR20998370	SAMN30201747	PE	durio_zibethinus	2	4073136
SRR20998372	SAMN30201745	PE	durio_zibethinus	2	4073136
SRR20998371	SAMN30201746	PE	durio_zibethinus	2	4073136
DRR292006	SAMD00321704	PE	elaeis_guineensis	2	8791596
DRR292007	SAMD00321705	PE	elaeis_guineensis	2	8791596
DRR292008	SAMD00321706	PE	elaeis_guineensis	2	8791596
DRR292009	SAMD00321707	PE	elaeis_guineensis	2	8791596
DRR292010	SAMD00321708	PE	elaeis_guineensis	2	8791596
DRR292011	SAMD00321709	PE	elaeis_guineensis	2	8791596
DRR292012	SAMD00321710	PE	elaeis_guineensis	2	8791596
DRR292013	SAMD00321711	PE	elaeis_guineensis	2	8791596
DRR292014	SAMD00321712	PE	elaeis_guineensis	2	8791596
DRR292015	SAMD00321713	PE	elaeis_guineensis	2	8791596
DRR292016	SAMD00321714	PE	elaeis_guineensis	2	8791596
DRR292017	SAMD00321715	PE	elaeis_guineensis	2	8791596
DRR292018	SAMD00321716	PE	elaeis_guineensis	2	8791596
DRR292019	SAMD00321717	PE	elaeis_guineensis	2	8791596
DRR292020	SAMD00321718	PE	elaeis_guineensis	2	8791596
DRR292021	SAMD00321719	PE	elaeis_guineensis	2	8791596
DRR292022	SAMD00321720	PE	elaeis_guineensis	2	8791596
DRR292023	SAMD00321721	PE	elaeis_guineensis	2	8791596
DRR292024	SAMD00321722	PE	elaeis_guineensis	2	8791596
DRR292025	SAMD00321723	PE	elaeis_guineensis	2	8791596
DRR292026	SAMD00321724	PE	elaeis_guineensis	2	8791596
DRR292027	SAMD00321725	PE	elaeis_guineensis	2	8791596
DRR292028	SAMD00321726	PE	elaeis_guineensis	2	8791596
DRR292029	SAMD00321727	PE	elaeis_guineensis	2	8791596
DRR292030	SAMD00321728	PE	elaeis_guineensis	2	8791596
DRR292031	SAMD00321729	PE	elaeis_guineensis	2	8791596
DRR292032	SAMD00321730	PE	elaeis_guineensis	2	8791596
DRR292033	SAMD00321731	PE	elaeis_guineensis	2	8791596
DRR292034	SAMD00321732	PE	elaeis_guineensis	2	8791596
DRR292035	SAMD00321733	PE	elaeis_guineensis	2	8791596
DRR292036	SAMD00321734	PE	elaeis_guineensis	2	8791596
DRR292037	SAMD00321735	PE	elaeis_guineensis	2	8791596
DRR292038	SAMD00321736	PE	elaeis_guineensis	2	8791596
DRR292039	SAMD00321737	PE	elaeis_guineensis	2	8791596
DRR292040	SAMD00321738	PE	elaeis_guineensis	2	8791596
DRR292041	SAMD00321739	PE	elaeis_guineensis	2	8791596
DRR292042	SAMD00321740	PE	elaeis_guineensis	2	8791596
DRR292043	SAMD00321741	PE	elaeis_guineensis	2	8791596
DRR292044	SAMD00321742	PE	elaeis_guineensis	2	8791596
DRR292045	SAMD00321743	PE	elaeis_guineensis	2	8791596
DRR292046	SAMD00321744	PE	elaeis_guineensis	2	8791596
DRR292047	SAMD00321745	PE	elaeis_guineensis	2	8791596
DRR292048	SAMD00321746	PE	elaeis_guineensis	2	8791596
DRR292049	SAMD00321747	PE	elaeis_guineensis	2	8791596
DRR292050	SAMD00321748	PE	elaeis_guineensis	2	8791596
DRR292051	SAMD00321749	PE	elaeis_guineensis	2	8791596
DRR292052	SAMD00321750	PE	elaeis_guineensis	2	8791596
DRR292053	SAMD00321751	PE	elaeis_guineensis	2	8791596
DRR292054	SAMD00321752	PE	elaeis_guineensis	2	8791596
DRR292055	SAMD00321753	PE	elaeis_guineensis	2	8791596
DRR292056	SAMD00321754	PE	elaeis_guineensis	2	8791596
DRR292057	SAMD00321755	PE	elaeis_guineensis	2	8791596
DRR292058	SAMD00321756	PE	elaeis_guineensis	2	8791596
DRR292059	SAMD00321757	PE	elaeis_guineensis	2	8791596
DRR292060	SAMD00321758	PE	elaeis_guineensis	2	8791596
DRR292061	SAMD00321759	PE	elaeis_guineensis	2	8791596
DRR292062	SAMD00321760	PE	elaeis_guineensis	2	8791596
DRR292063	SAMD00321761	PE	elaeis_guineensis	2	8791596
DRR292064	SAMD00321762	PE	elaeis_guineensis	2	8791596
DRR292065	SAMD00321763	PE	elaeis_guineensis	2	8791596
DRR292066	SAMD00321764	PE	elaeis_guineensis	2	8791596
DRR292067	SAMD00321765	PE	elaeis_guineensis	2	8791596
DRR292068	SAMD00321766	PE	elaeis_guineensis	2	8791596
DRR292069	SAMD00321767	PE	elaeis_guineensis	2	8791596
DRR292070	SAMD00321768	PE	elaeis_guineensis	2	8791596
DRR292071	SAMD00321769	PE	elaeis_guineensis	2	8791596
DRR292072	SAMD00321770	PE	elaeis_guineensis	2	8791596
DRR292073	SAMD00321771	PE	elaeis_guineensis	2	8791596
DRR292074	SAMD00321772	PE	elaeis_guineensis	2	8791596
DRR292075	SAMD00321773	PE	elaeis_guineensis	2	8791596
DRR292076	SAMD00321774	PE	elaeis_guineensis	2	8791596
DRR292077	SAMD00321775	PE	elaeis_guineensis	2	8791596
SRR11234272	SAMN14278318	PE	eleusine_coracana	4	2705953
SRR11234302	SAMN14278269	PE	eleusine_coracana	4	2705953
SRR11234286	SAMN14278305	PE	eleusine_coracana	4	2705953
SRR11234277	SAMN14278313	PE	eleusine_coracana	4	2705953
SRR11234238	SAMN14278298	PE	eleusine_coracana	4	2705953
SRR11234293	SAMN14278328	PE	eleusine_coracana	4	2705953
SRR11234266	SAMN14278323	PE	eleusine_coracana	4	2705953
SRR11234295	SAMN14278326	PE	eleusine_coracana	4	2705953
SRR11234241	SAMN14278295	PE	eleusine_coracana	4	2705953
SRR11234265	SAMN14278324	PE	eleusine_coracana	4	2705953
SRR11234284	SAMN14278307	PE	eleusine_coracana	4	2705953
SRR11234294	SAMN14278327	PE	eleusine_coracana	4	2705953
SRR11234242	SAMN14278294	PE	eleusine_coracana	4	2705953
SRR11234256	SAMN14278281	PE	eleusine_coracana	4	2705953
SRR11234248	SAMN14278289	PE	eleusine_coracana	4	2705953
SRR11234289	SAMN14278302	PE	eleusine_coracana	4	2705953
SRR11234274	SAMN14278316	PE	eleusine_coracana	4	2705953
SRR11234287	SAMN14278304	PE	eleusine_coracana	4	2705953
SRR11234255	SAMN14278282	PE	eleusine_coracana	4	2705953
SRR11234268	SAMN14278321	PE	eleusine_coracana	4	2705953
SRR11234267	SAMN14278322	PE	eleusine_coracana	4	2705953
SRR11234254	SAMN14278283	PE	eleusine_coracana	4	2705953
SRR11234245	SAMN14278291	PE	eleusine_coracana	4	2705953
SRR11234273	SAMN14278317	PE	eleusine_coracana	4	2705953
SRR11234270	SAMN14278320	PE	eleusine_coracana	4	2705953
SRR11234285	SAMN14278306	PE	eleusine_coracana	4	2705953
SRR11234244	SAMN14278292	PE	eleusine_coracana	4	2705953
SRR11234253	SAMN14278284	PE	eleusine_coracana	4	2705953
SRR11234252	SAMN14278285	PE	eleusine_coracana	4	2705953
SRR11234251	SAMN14278286	PE	eleusine_coracana	4	2705953
SRR11234237	SAMN14278299	PE	eleusine_coracana	4	2705953
SRR11234296	SAMN14278274	PE	eleusine_coracana	4	2705953
SRR11234240	SAMN14278296	PE	eleusine_coracana	4	2705953
SRR11234263	SAMN14278275	PE	eleusine_coracana	4	2705953
SRR11234275	SAMN14278315	PE	eleusine_coracana	4	2705953
SRR11234239	SAMN14278297	PE	eleusine_coracana	4	2705953
SRR11234276	SAMN14278314	PE	eleusine_coracana	4	2705953
SRR11234290	SAMN14278301	PE	eleusine_coracana	4	2705953
SRR11234258	SAMN14278280	PE	eleusine_coracana	4	2705953
SRR11234288	SAMN14278303	PE	eleusine_coracana	4	2705953
SRR11234283	SAMN14278308	PE	eleusine_coracana	4	2705953
SRR11234282	SAMN14278309	PE	eleusine_coracana	4	2705953
SRR11234306	SAMN14278265	PE	eleusine_coracana	4	2705953
SRR11234298	SAMN14278272	PE	eleusine_coracana	4	2705953
SRR11234307	SAMN14278264	PE	eleusine_coracana	4	2705953
SRR11234314	SAMN14278258	PE	eleusine_coracana	4	2705953
SRR11234313	SAMN14278259	PE	eleusine_coracana	4	2705953
SRR11234312	SAMN14278260	PE	eleusine_coracana	4	2705953
SRR11234311	SAMN14278243	PE	eleusine_coracana	4	2705953
SRR11234291	SAMN14278247	PE	eleusine_coracana	4	2705953
SRR11234246	SAMN14278246	PE	eleusine_coracana	4	2705953
SRR11234321	SAMN14278251	PE	eleusine_coracana	4	2705953
SRR11234297	SAMN14278273	PE	eleusine_coracana	4	2705953
SRR11234300	SAMN14278244	PE	eleusine_coracana	4	2705953
SRR11234271	SAMN14278319	PE	eleusine_coracana	4	2705953
SRR11234262	SAMN14278276	PE	eleusine_coracana	4	2705953
SRR11234236	SAMN14278300	PE	eleusine_coracana	4	2705953
SRR11234281	SAMN14278310	PE	eleusine_coracana	4	2705953
SRR11234261	SAMN14278277	PE	eleusine_coracana	4	2705953
SRR11234260	SAMN14278278	PE	eleusine_coracana	4	2705953
SRR11234243	SAMN14278293	PE	eleusine_coracana	4	2705953
SRR11234259	SAMN14278279	PE	eleusine_coracana	4	2705953
SRR11234279	SAMN14278311	PE	eleusine_coracana	4	2705953
SRR11234303	SAMN14278268	PE	eleusine_coracana	4	2705953
SRR11234305	SAMN14278266	PE	eleusine_coracana	4	2705953
SRR11234304	SAMN14278267	PE	eleusine_coracana	4	2705953
SRR11234319	SAMN14278253	PE	eleusine_coracana	4	2705953
SRR11234280	SAMN14278248	PE	eleusine_coracana	4	2705953
SRR11234322	SAMN14278242	PE	eleusine_coracana	4	2705953
SRR11234269	SAMN14278249	PE	eleusine_coracana	4	2705953
SRR11234292	SAMN14278250	PE	eleusine_coracana	4	2705953
SRR11234320	SAMN14278252	PE	eleusine_coracana	4	2705953
SRR11234249	SAMN14278288	PE	eleusine_coracana	4	2705953
SRR11234309	SAMN14278262	PE	eleusine_coracana	4	2705953
SRR11234310	SAMN14278261	PE	eleusine_coracana	4	2705953
SRR11234308	SAMN14278263	PE	eleusine_coracana	4	2705953
SRR11234323	SAMN14278241	PE	eleusine_coracana	4	2705953
SRR11234316	SAMN14278256	PE	eleusine_coracana	4	2705953
SRR11234299	SAMN14278271	PE	eleusine_coracana	4	2705953
SRR11234317	SAMN14278255	PE	eleusine_coracana	4	2705953
SRR11234318	SAMN14278254	PE	eleusine_coracana	4	2705953
SRR11234315	SAMN14278257	PE	eleusine_coracana	4	2705953
SRR11234264	SAMN14278325	PE	eleusine_coracana	4	2705953
SRR11234301	SAMN14278270	PE	eleusine_coracana	4	2705953
SRR11234257	SAMN14278245	PE	eleusine_coracana	4	2705953
SRR11234250	SAMN14278287	PE	eleusine_coracana	4	2705953
SRR11234278	SAMN14278312	PE	eleusine_coracana	4	2705953
SRR11234247	SAMN14278290	PE	eleusine_coracana	4	2705953
